[SYSTEM INSTANCES ENGINE TEST]


Categories [49]
-------------------------------------+--------------------------------------
Category Guid                        | Name
-------------------------------------+--------------------------------------
bfd25178-601a-4c58-9309-2da9e11c70e3 | Alarm configuration
ca50b792-d182-424a-a638-e7de46cd202c | Bookmarks
e35de37d-ba0a-4096-bd8d-77e39cdf85bc | Breakpoints
17416da3-1630-4ab1-b220-0325594825f3 | Browse Project
414200ce-c35b-4217-93a1-2d86f73732b0 | Build
4ebc6691-b26b-4788-97ab-6ef6327744d3 | C Integration
d5742efc-f5e7-4afa-80aa-70f0d0946949 | Cam
f5614d69-b692-4b91-ba8b-f64121dda81c | CFC
0e4fe93e-ceda-46d8-abe8-4cfa20d57ec5 | Clipboard
23226e40-e990-44dc-a09f-0c18732e9f6b | CNC
42645d08-79c8-4c26-8194-d34a74605945 | Composer
ae822353-0192-4008-bef3-8cf9031d41dc | Core Dump
753efa0c-dbb9-4398-ba3a-d87152304d83 | Data Sources
033a8621-611f-4ddb-a98e-6979055a41f1 | Declaration
35b7bdbb-0cde-4d4a-a81b-09a7cb73d0a7 | Device Communication
61aca6d6-f298-47be-972e-99601e7e9410 | Devices
36eeca66-590c-46d1-a8af-354162cbd2ec | Documentation
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | FBD/LD/IL
933fd0d8-81ea-4955-b480-24146f7ddd40 | File
d805d57c-8b85-4d83-9437-bcc81c4dfca3 | Find/Replace
82cbba3f-6998-4468-bd65-97e38f6006fa | GVL Commands
ab91ad5b-a221-457b-b0a7-04dec62342cb | Help
1c2e9f16-9d60-4b9b-b468-49a44156482e | Image Pool
5d307819-752a-4ea4-bcac-d96d23491133 | Installation
ad0b4c59-2bdc-4c59-af24-0347972cc4e8 | Library Manager
6d26a0cc-3bfd-4dc8-9df0-7617b5fe4001 | Message View
02abb186-7154-49dd-9b61-6357ac0d60ee | Objects
8ddbe3c7-2966-4ba9-a27b-7db46265241d | Online
76e0174b-ce4e-4c6c-8779-5dcb5e11bdc5 | PAM Developer
a5af936c-aeb4-4467-ad07-a8f333e08490 | Persistent variables
1ad19a5c-cc4a-400a-ba50-29328b8eefb8 | Preferences
21ed0fee-175d-48ac-afb4-18a6b1fd884f | Print
2a491184-c7c5-4794-8e34-f2c1642fca4c | Project Localization
737b5cab-ca01-49b1-b766-1c41d35645df | Recipe commands
9b02afe2-8120-4067-8d26-04a648a1e608 | Redundancy commands
b0461969-9735-498f-b05d-4520385bede5 | Refactoring
4466600d-c2d6-4ac5-9c66-b33d4688adaa | ScriptEngine Commands
9e811437-f3bd-4e49-b879-480f1dfbdf81 | SFC
ef2c3a50-5ba7-4f7d-a0e1-e702df97c610 | Smart Coding
b8586cd8-c056-4b29-98bd-7ccc6ad80521 | Static Analysis
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | Text Editor
c9d546b1-4e1f-47ac-91a8-da252ae3927a | Text List
935c8124-71b3-4956-ac90-0a9b2624dcb6 | Trace
5b8b9130-d935-4c5b-a7b8-c2c0a10ffd52 | Undo/Redo
ec6d0a8d-67ec-4fe5-bf8a-2e1d83be1847 | User Management
7550cc92-8a35-4635-a6a8-7b1882215928 | View 
a1e02de2-f18a-4ea4-b2dc-56537264bc62 | Visual Commands
9238ba34-691e-47fa-ab85-9fc5919e74f1 | Visualization Manager
f5e1f8e5-8eb7-481a-aa37-562f7bc9c464 | Window


Commands [743]
-------------------------------------+--------------------------------------+------------------------------------------------------------
Category Guid                        | Command Guid                         | Name
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | ee6c0373-e4de-4b29-b7db-b5f5585f5282 | Insert TOF box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 79cdbf56-bb69-4c8c-a5cd-7fbeb0f25505 | Insert TP box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 9e917516-ca6b-499b-83dd-5b3f82a09ae4 | Insert F_TRIG box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | e5eb885d-1461-45c3-84bb-cd73e5cacafb | Insert R_TRIG box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | fa03ba14-0b13-4df5-b5a5-aab8c45d165b | Insert CustomBox20 box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 2c5bb3fe-b457-4c00-9b46-80c1542ca4ae | Insert CustomBox21 box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 136b3fae-c2b5-470a-9438-3ffdc341da61 | Insert CustomBox22 box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 13b4c840-3b4f-4ddc-aaf7-c12c02860901 | Insert CustomBox23 box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 59c4d9d8-687d-42c0-ad7c-b8cc23bb9184 | Insert CustomBox24 box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 903b5b63-be4a-4653-b6e5-5bb1b3091eba | Insert CustomBox25 box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | f777d452-8ff8-4aba-b4b0-cbc4a27fb72b | Insert CustomBox26 box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | ca9f10e2-c53d-40d3-a92c-6e2f6e077b6d | Insert CustomBox27 box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | a86fc6e8-0b02-4644-938b-d30ffd4a1657 | Insert CustomBox28 box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 3d0fd931-0da6-4198-9ba9-c9259d483f5e | Insert CustomBox29 box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | db016884-1ba9-418c-98a5-6b49d9f06f6d | Insert CustomBox30 box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | ab2e1fdd-efcd-44e3-becc-a781eeb4fd06 | Insert CustomBox31 box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 01f3425e-f0d3-4f45-be69-1228a9f2219a | Insert Box Parallel (below)
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 305efbbe-d6bb-4e36-a849-aa2bad95d840 | Toggle Parallel Mode
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 30e83ee9-fc64-4a97-894a-c861b60334d1 | Insert Network
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 31d4a564-01c1-4c05-b3c5-1855409261a0 | Insert Network (below)
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 1a674948-25a4-4420-8669-3660b1b9b51d | Insert Box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 5ba28864-e061-472b-86eb-6e056f990f09 | Insert Empty Box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 03d27e8b-f285-4463-a986-f5e9b262338d | Insert Assignment
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 971eeac5-e8e6-45ae-8c70-1c657e4ef38b | Insert Input
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 97ff5a07-94e9-4e01-b9f1-b40929fb83ad | Set output connection
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 075b228e-f28a-4cb0-8d71-818e86cb9213 | Insert Jump
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 855887f9-51c7-4517-a9e1-c844e9dc040f | Insert Return
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | e37fc81a-2694-408e-aea7-95a6440346da | Insert label
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 147c903a-e420-40b4-9146-8a8b043e907e | Toggle network comment state
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | e52c8a1c-6cd3-4215-a65c-3ca0b0fcf8dc | Update parameters
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 8ee67f5c-1758-405c-b94c-60b2577d2364 | Remove unused FB call parameters
61aca6d6-f298-47be-972e-99601e7e9410 | 778be21d-a863-415b-a19b-cb8c432980db | Edit IO mapping
5d307819-752a-4ea4-bcac-d96d23491133 | 3841219e-e84b-4c48-bc1d-1384b84a4dc6 | Visual Element Repository
a1e02de2-f18a-4ea4-b2dc-56537264bc62 | 8de1b44e-6065-4fd8-8e10-490ea0168f7c | Add Visual Element Development Libraries
a1e02de2-f18a-4ea4-b2dc-56537264bc62 | f7eda3c8-0f6a-4138-b4be-b8d84d40234e | Check Visual Elements
7550cc92-8a35-4635-a6a8-7b1882215928 | a4fff062-c69e-4619-8c1e-f36c0c2b22b0 | Store
82cbba3f-6998-4468-bd65-97e38f6006fa | 6ca69045-2e11-409d-b160-81ef1d7705f8 | Add all instance paths
a5af936c-aeb4-4467-ad07-a8f333e08490 | 88b99e55-2d0d-4385-8329-104da9403895 | Save current values to recipe
a5af936c-aeb4-4467-ad07-a8f333e08490 | 9fbe59ca-5228-4342-9118-b73cbb065ea4 | Restore values from recipe
a5af936c-aeb4-4467-ad07-a8f333e08490 | e6fd1bfd-16e8-4b72-8674-cbf23a018243 | Reorder list and clear gaps
a5af936c-aeb4-4467-ad07-a8f333e08490 | 76fad7fd-c8ab-417e-9a60-67fca40baeda | Add all instance paths
61aca6d6-f298-47be-972e-99601e7e9410 | 73b2ca6f-8b4e-45cb-9533-eaa108aaf7f7 | Scan For Devices...
a1e02de2-f18a-4ea4-b2dc-56537264bc62 | b047c96d-79cc-4186-87db-155d942507e8 | Set colorvariables fully opaque
9238ba34-691e-47fa-ab85-9fc5919e74f1 | dd791567-8ac4-4c9a-912e-a382320b8d7a | Delete language
9238ba34-691e-47fa-ab85-9fc5919e74f1 | 5c2f7c99-f95e-4d18-84fd-f30cc8f4a356 | Copy language settings
9238ba34-691e-47fa-ab85-9fc5919e74f1 | b1279d33-fc9a-41fe-872e-2abd59a51799 | Paste language settings
5d307819-752a-4ea4-bcac-d96d23491133 | 6b980099-a6e4-429b-9f64-c2c5191f2440 | License Manager...
5d307819-752a-4ea4-bcac-d96d23491133 | 2ce5552c-3f08-4fe4-bd85-e76d04c89a27 | License Repository...
d805d57c-8b85-4d83-9437-bcc81c4dfca3 | ed3f69cc-af4f-431b-9f41-9edad09e4734 | Find Next
d805d57c-8b85-4d83-9437-bcc81c4dfca3 | fee78da4-bcd3-47db-885d-286af5c6dab7 | Find Next (Selected)
d805d57c-8b85-4d83-9437-bcc81c4dfca3 | e62ddd24-032b-4928-84ab-f4fa9fe6da02 | Find Previous
d805d57c-8b85-4d83-9437-bcc81c4dfca3 | f7e547e5-2c17-4988-af2a-4b8ba566e8ea | Find Previous (Selected)
d805d57c-8b85-4d83-9437-bcc81c4dfca3 | 6e684418-bfb4-4ff0-ab89-385aa724bb03 | Find
d805d57c-8b85-4d83-9437-bcc81c4dfca3 | bb8cc53c-9f28-46ea-a8df-0db140c2b325 | Find in Project
d805d57c-8b85-4d83-9437-bcc81c4dfca3 | 1b03871f-4700-48c4-904f-adcaa4a5bc6d | Replace
d805d57c-8b85-4d83-9437-bcc81c4dfca3 | 0d375192-1cd8-4207-8f2a-3640f4f2d031 | Replace in Project
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | 35a166ee-6a30-44f3-a37a-94f7a096a080 | Enable inline monitoring
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | 5e0619de-d6f4-4f62-a9a0-9c60d44a311d | Comment out selected lines
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | 012e6601-fc48-457f-8280-19f59b6c4a51 | Uncomment selected lines
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | 08c97f66-b323-4d64-a6eb-565b6b30fb7a | Toggle Field for Incremental Search
933fd0d8-81ea-4955-b480-24146f7ddd40 | 8184767e-1ae4-4071-a04d-a7e9d5a678f1 | Save/Send Archive...
933fd0d8-81ea-4955-b480-24146f7ddd40 | 82cfec92-88b8-4c43-803d-839d2905e589 | Extract Archive...
c9d546b1-4e1f-47ac-91a8-da252ae3927a | 3b079581-ec53-400c-88cb-79e702354d5b | Create Global Text List
c9d546b1-4e1f-47ac-91a8-da252ae3927a | 82c0c3fc-24fa-48cc-9895-a528315b4e66 | Create system textlist
c9d546b1-4e1f-47ac-91a8-da252ae3927a | 1a26a308-9a8a-4e4e-94d9-bc40e2b92caf | Add Language
c9d546b1-4e1f-47ac-91a8-da252ae3927a | a36e8f54-4cd8-44c5-b8b4-e537ac822bef | Remove Language
c9d546b1-4e1f-47ac-91a8-da252ae3927a | 83bf10ba-df48-4ee3-a7dd-abccf2fcdc3f | Rename Language
c9d546b1-4e1f-47ac-91a8-da252ae3927a | bf3179be-a7d9-4214-8fa7-56af10e7fe9e | Insert Text
c9d546b1-4e1f-47ac-91a8-da252ae3927a | 79f702f4-a03f-4a0d-b7ea-d0f50c0f3113 | Import All Unicode .txt Text List Files
c9d546b1-4e1f-47ac-91a8-da252ae3927a | 71775307-438e-4d4e-896a-a9f3082a9aa2 | Export All Unicode .txt Text List Files
c9d546b1-4e1f-47ac-91a8-da252ae3927a | 91cc8d4f-eb03-48ec-b54d-6d6fd92c2623 | Export All .txt Text List Files
c9d546b1-4e1f-47ac-91a8-da252ae3927a | 78599c10-e4de-4521-9653-257f02f520fb | Export All .xml Text List Files
c9d546b1-4e1f-47ac-91a8-da252ae3927a | 5fe4c666-c36b-4885-aa1f-a814604143ad | Export All Unicode .xml Text List Files
c9d546b1-4e1f-47ac-91a8-da252ae3927a | 96ffc394-37e6-4438-a5d6-d77983a6354b | Import Unicode .txt Text List
c9d546b1-4e1f-47ac-91a8-da252ae3927a | 297b936c-ba12-438c-ae3f-d65e24b1e369 | Check Visualization Text Ids
c9d546b1-4e1f-47ac-91a8-da252ae3927a | 808087ad-caff-4c87-9d7a-ec417b14f904 | Update Visualization Text Ids
c9d546b1-4e1f-47ac-91a8-da252ae3927a | d75434a7-7d1a-4add-8f10-7cff82d18cf6 | Import/Export Text Lists
c9d546b1-4e1f-47ac-91a8-da252ae3927a | 8f79c0ea-8087-42bc-b1ea-7a68481cbdea | Remove Unused Text List Entries
c9d546b1-4e1f-47ac-91a8-da252ae3927a | 592ad39b-097b-47f2-83e6-b59e8c590c3d | Add text list support
c9d546b1-4e1f-47ac-91a8-da252ae3927a | 85ce4cc9-aa5d-44f5-a06e-76e6ce4516db | Remove text list support
ab91ad5b-a221-457b-b0a7-04dec62342cb | fd5aed6e-7f03-49f0-90bb-b6b623bfbc13 | Index
ab91ad5b-a221-457b-b0a7-04dec62342cb | c77b06ec-960b-41b7-b53a-66fd0b835665 | Contents
ab91ad5b-a221-457b-b0a7-04dec62342cb | 91993a5c-588e-4552-a45e-a4d8a8e1b850 | Search
02abb186-7154-49dd-9b61-6357ac0d60ee | f3c94502-3f43-4638-8f43-95fba66253d8 | GVL Import
76e0174b-ce4e-4c6c-8779-5dcb5e11bdc5 | f4e1c5da-3818-479f-87e3-863b3441b49a | Editor View Info
76e0174b-ce4e-4c6c-8779-5dcb5e11bdc5 | 51e40495-1f99-43ee-8b7d-1efa774562a0 | Display Remote IP Addresses
76e0174b-ce4e-4c6c-8779-5dcb5e11bdc5 | e9f7e3ea-cbf4-4869-9985-2f095f9c8c09 | Test Command
76e0174b-ce4e-4c6c-8779-5dcb5e11bdc5 | 90c92148-f2a3-43a6-8a31-e71fbac0b5cc | Clear Parker Messages
76e0174b-ce4e-4c6c-8779-5dcb5e11bdc5 | 0541d3f3-73b0-4ad8-8e4a-5f3ea458503d | Open Command Editor
76e0174b-ce4e-4c6c-8779-5dcb5e11bdc5 | dcc70973-f2e6-409b-b7a3-c3a4788ba403 | List Toolbar Button
76e0174b-ce4e-4c6c-8779-5dcb5e11bdc5 | b203011d-6efd-4cc3-aee3-085732f0c284 | Toggle
7550cc92-8a35-4635-a6a8-7b1882215928 | e5a57296-ac20-41b8-86ca-0e997a2ddae9 | ToolBox
4466600d-c2d6-4ac5-9c66-b33d4688adaa | d5d3f463-e55c-4c4e-b557-e56beb397207 | Script0 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 747a61d0-23b7-4d36-86e8-d40be44756bd | Script1 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 133280df-960a-4ec7-b767-e4d562515ed0 | Script2 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 58af3c0b-9ff8-4e3b-ba41-32e3134b1d1a | Script3 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 53f7102b-1b30-4540-b848-be06df03b179 | Script4 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | e287d6b7-9e9b-4db2-88be-101cff9c1d3f | Script5 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 2817fd46-e7f6-43cc-a4e2-3ded0b0bf4fe | Script6 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | a841f175-9c71-4206-857b-07eddca0ab9a | Script7 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 16895bb3-b3fa-4cec-8ca8-184312c210f4 | Script8 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | f1b3b408-f152-4ea4-a504-8405cdfe73e1 | Script9 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | d53e26f4-dae3-460b-9a05-be4b6d89d70c | Script10 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 58301487-e584-47d8-be33-1b61298c6cb5 | Script11 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | c2712d76-7b36-41f1-ac7a-28ca2fedcc28 | Script12 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 3bd716d8-22e3-412d-8907-ef769dc637d7 | Script13 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 4819c37a-fec8-4195-bb13-6dc3fa3e5322 | Script14 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | d355a0ea-d59e-4c1e-8424-0697c9974a04 | Script15 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | ea88ff69-1e93-446d-a4db-58718b3f507c | Script16 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | ac633e0f-4b35-4ba7-9397-c17dae2fab17 | Script17 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | b0b9ca45-b3a2-43be-aaba-ffe94dbcb67f | Script18 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 0e6ddc68-3c42-41b6-9d09-74bd95b46912 | Script19 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | a49611f9-5849-4207-8b30-42edb411fc8c | Script20 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | cf8f02cd-5116-4d79-be09-f3421e2a7157 | Script21 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 0a0efe72-fbc8-4100-9355-aab9e39275cf | Script22 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | e59343ce-24ea-4fe9-b6b2-d4ac4afbe2f3 | Script23 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | ebbf03a2-9997-4cc1-93a5-3601cf2995e0 | Script24 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | e27ecef9-c8c6-47a5-85ed-00ea1d10a2cf | Script25 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 0d29f393-3fa0-4bb2-9742-1144a3f12ad8 | Script26 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 222e3ddc-2e90-413b-93ff-eb154a91b26d | Script27 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 50ebb99c-6df0-4ae6-8006-5415f0a1b5fc | Script28 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 06e8d918-19cb-471a-9e61-5e852e108cb7 | Script29 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 0cbc7dbe-6956-482a-ad0f-663aa78bad74 | Script30 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 24baca81-1add-4779-855c-140a89b4c679 | Script31 (unavailable)
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 69a25ff7-1630-4169-9a82-3e2776426487 | A
4466600d-c2d6-4ac5-9c66-b33d4688adaa | c53c2b61-976b-49f7-a24a-90b99addca7d | B
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 82357d9d-824a-4056-a0af-3ec60e9bb6ec | C
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 61d39ae4-2048-4df2-8101-225ac3022235 | D
4466600d-c2d6-4ac5-9c66-b33d4688adaa | dc4b5558-f1fa-49da-a2fc-81029bb50a98 | E
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 9de3537c-95db-4140-9987-7b20186f0c53 | F
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 734c40ed-5686-4e09-9e35-1555d736d622 | G
4466600d-c2d6-4ac5-9c66-b33d4688adaa | fb344cf3-02aa-4d8f-8f07-348189c78995 | H
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 60943ab6-ea7a-4d4a-a145-2b9d3a7a6b20 | I
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 04e26429-5ced-4180-a2ae-9bc3aa6645f2 | J
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 4bd3469a-dc77-4433-ac1e-0fd2f73c9db1 | K
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 5fd900c0-1dae-48b8-8d98-598f5ffc67b5 | L
4466600d-c2d6-4ac5-9c66-b33d4688adaa | abf0377c-b942-43b8-a2c4-0ae3eb3e70a9 | M
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 36852754-42b0-4bc3-8946-aac1fd5c0c07 | N
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 83090639-60f6-461c-aa76-16991219d4b9 | O
4466600d-c2d6-4ac5-9c66-b33d4688adaa | a9b65152-0c1c-458c-bef7-655dc955aea8 | P
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 30332ba1-5bdc-46e2-b395-b7cbd7c938cf | Q
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 424fae55-05cd-429a-af63-0c2a1a7a0347 | R
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 4cd726c9-2a74-46e7-8429-4994b005fcd5 | S
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 2f5c43ea-5ae9-4953-be64-2852757a64f4 | T
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 1da7a098-c6a1-4e65-8661-376fcffdfe35 | U
4466600d-c2d6-4ac5-9c66-b33d4688adaa | c19800a9-d11c-42e3-b0fe-2fd55c2eb8b0 | V
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 43ffc3ce-a574-40a6-9016-6ff50f80fe78 | W
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 9f778172-f7be-41de-9be0-cf8a964344e0 | X
4466600d-c2d6-4ac5-9c66-b33d4688adaa | be9982e1-c23f-4080-973b-28f2124f89ac | Y
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 5210847c-98b3-4a56-93d3-234e03996c5c | Z
4466600d-c2d6-4ac5-9c66-b33d4688adaa | ade5b54c-58ed-4855-a7b1-3f6b0ad17cdc | ...
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 974e36d0-d2ed-4dcc-9505-2e4f2fb9c70d | Execute Script File...
4466600d-c2d6-4ac5-9c66-b33d4688adaa | 016de37c-8107-4b72-ad6b-f84775a45d44 | Enable Script Tracing 
933fd0d8-81ea-4955-b480-24146f7ddd40 | 2aca1cfd-c5b0-420f-904e-96ee3754d8f4 | Compare...
933fd0d8-81ea-4955-b480-24146f7ddd40 | 11d3f774-3adc-40ff-aa18-b08c3e43d6cc | Commit accepted changes
414200ce-c35b-4217-93a1-2d86f73732b0 | a0da4287-64ed-459e-81f0-98ab3667a58f | Build
414200ce-c35b-4217-93a1-2d86f73732b0 | 83524479-d23b-4e4c-96f4-3e89898e7277 | Clean
414200ce-c35b-4217-93a1-2d86f73732b0 | 024a0dc9-987d-42be-add4-5775c60d128a | Clean all
414200ce-c35b-4217-93a1-2d86f73732b0 | 50dc8f97-9e21-4b15-a504-ea2549ab61e0 | Rebuild
414200ce-c35b-4217-93a1-2d86f73732b0 | 095eb048-7e69-4a49-8c7c-3b3efb494bc5 | Generate code
414200ce-c35b-4217-93a1-2d86f73732b0 | a5283c89-09b8-4e4b-a920-cc80f1f2adb8 | Generate hex file
414200ce-c35b-4217-93a1-2d86f73732b0 | b27f0b92-83ec-43a4-b7ea-ad705ba57c21 | Generate disassembly file
414200ce-c35b-4217-93a1-2d86f73732b0 | b2948d00-e68d-4a5e-a0f2-fa9b53753969 | Check all Pool Objects
414200ce-c35b-4217-93a1-2d86f73732b0 | f165bf3d-e77a-4ab8-b1bd-3b6aa9233459 | Check all Application Objects
414200ce-c35b-4217-93a1-2d86f73732b0 | 5b1db5f4-dc0d-4484-aeea-8c41e9b26a6c | Check Library Compatibility 
414200ce-c35b-4217-93a1-2d86f73732b0 | 5ec8443b-9818-42dd-a488-c56ceaa16835 | Generate runtime system files...
42645d08-79c8-4c26-8194-d34a74605945 | 5a8291aa-370e-4dfb-8253-52c5a5ad5c65 | Modules
42645d08-79c8-4c26-8194-d34a74605945 | 32b0eb92-ce70-43b8-83d8-1aeacd8181e2 | Scan
42645d08-79c8-4c26-8194-d34a74605945 | 917acb80-e8a4-4c60-b3c5-c6289b9b9687 | Generate
42645d08-79c8-4c26-8194-d34a74605945 | b54e8177-8d3d-4b20-ac21-dd29f8d7c016 | Hide empty optional Slots
42645d08-79c8-4c26-8194-d34a74605945 | 71a572d0-95b0-4bd7-8e62-98e3185ba148 | Show hidden Slots
42645d08-79c8-4c26-8194-d34a74605945 | ec0a0269-2ad0-447c-b553-8f799aeb97e6 | Update Module Instance
42645d08-79c8-4c26-8194-d34a74605945 | aeec5feb-245f-4bc9-a5a8-bcb56d19ca8c | Add Toplevel Module Instance
42645d08-79c8-4c26-8194-d34a74605945 | c503703d-87b9-4bc2-9135-687336c7e898 | Add Submodule Instance
42645d08-79c8-4c26-8194-d34a74605945 | 88da4a12-ae27-4a2c-a89a-9884427899fc | Reference Module Instance
42645d08-79c8-4c26-8194-d34a74605945 | dd6b0770-eadf-4a04-be59-e7fbbe928da8 | Generator Configuration...
42645d08-79c8-4c26-8194-d34a74605945 | bd2b5bd3-d4a7-4106-8048-b1080bf254f2 | Map I/Os
42645d08-79c8-4c26-8194-d34a74605945 | 185c9b2f-890c-4e9d-8aa2-769c5442ee8d | Go to Target
42645d08-79c8-4c26-8194-d34a74605945 | d7716e93-8620-433e-bcb4-e0e2c5fb9ed9 | Update all Instances
42645d08-79c8-4c26-8194-d34a74605945 | e8bad280-939d-4bd4-98ea-54b8578e7c95 | Move up
42645d08-79c8-4c26-8194-d34a74605945 | 09b29d04-49f8-4e81-b74d-edbaf9249105 | Move down
42645d08-79c8-4c26-8194-d34a74605945 | e559831b-9a4c-498d-b8f7-1a14b7bd1234 | Reset text of toplevel tabs
42645d08-79c8-4c26-8194-d34a74605945 | cb199140-b2ad-4780-b313-d59fb5f087e1 | Removes I/O Mappings
42645d08-79c8-4c26-8194-d34a74605945 | 981c0825-b7de-4ec2-8e82-1ae092b5c28c | Check for unkown Entries
42645d08-79c8-4c26-8194-d34a74605945 | 43f6f72b-cf2b-4f2d-85ef-6d05e91d6e1f | Differing Parameter values
42645d08-79c8-4c26-8194-d34a74605945 | b91a3aa4-5445-480c-96c9-8e10b03378e1 | Generate, Build and Login
42645d08-79c8-4c26-8194-d34a74605945 | d1479a9d-ba1c-4f99-ae10-924504b5d862 | Add Module Library to Project
42645d08-79c8-4c26-8194-d34a74605945 | 8165a51a-a9d1-488f-b918-3862a2aac4d3 | Goto Module FB
42645d08-79c8-4c26-8194-d34a74605945 | fae24103-e3d8-46c8-a23e-b1464cafd019 | Go to Module Instance
